Timestamp,hdd_0,cdd_0,hvac_kWh,RLID
2019-09-08,0.0,9.85909554166666,28.195983333333327,RL63
2019-09-09,0.0,9.998818958333343,25.44227259887006,RL63
2019-09-10,0.0,10.175582791666674,27.79501666666667,RL63
2019-09-11,0.0,9.958643166666677,24.664806677265503,RL63
2019-09-12,0.0,11.643996333333325,28.09056637931035,RL63
2019-09-13,0.0,11.585151875,26.388625,RL63
2019-09-14,0.0,10.104498625000003,23.996966666666662,RL63
2019-09-29,0.0,9.848094041666656,26.76535395480226,RL63
2019-09-04,0.0,10.240125583333338,13.211841666666663,RL7
2019-09-05,0.0,8.756060583333337,1.7790416666666664,RL7
2019-09-06,0.0,6.977953375000001,12.27928870967742,RL7
2019-09-07,0.0,10.144674666666669,16.428441666666668,RL7
2019-09-08,0.0,8.788894499999996,17.22882697740113,RL7
2019-09-09,0.0,10.55627891666668,16.269391666666667,RL7
2019-09-10,0.0,10.633916125000008,16.653333333333336,RL7
2019-09-11,0.0,8.041976500000011,15.869317156862746,RL7
2019-09-12,0.0,9.734229999999995,15.186878107344633,RL7
2019-09-13,0.0,10.224044249999997,16.796149999999997,RL7
2019-09-14,0.0,8.604498625000003,14.708108333333337,RL7
2019-09-29,0.0,9.431427374999991,16.27725056497175,RL7
2019-09-04,0.0,7.068622916666674,13.266416666666666,RL9
2019-09-05,0.0,7.356866000000004,2.520841666666666,RL9
2019-09-06,1.2903764999999996,4.83327329166667,16.80633427419355,RL9
2019-09-07,0.0,8.047895291666668,24.942174999999995,RL9
2019-09-08,0.0,8.395705874999996,27.94898965517241,RL9
2019-09-09,0.0,5.921909750000012,19.918116666666666,RL9
2019-09-10,0.0,6.955171500000002,19.23258333333333,RL9
2019-09-11,0.0,5.958643166666678,18.818123648648648,RL9
2019-09-12,0.0,7.817563333333328,22.612487068965514,RL9
2019-09-13,0.0,8.099044249999995,19.982259039548023,RL9
2019-09-14,0.0,7.235409458333336,20.62335,RL9
2019-09-29,0.0,6.79310112499999,27.97485,RL9
